#{"t_start": 1764081255.048394, "env_id": "None"}
r,l,t
-46.749089,163,32.363731
-47.495316,163,32.421995
-39.728482,166,32.477705
-47.218052,160,32.535211
-47.947706,158,32.589484
-53.280913,166,32.652033
-34.894824,200,32.740291
-44.788785,169,32.805289
-43.541949,156,32.862459
-44.356867,155,32.918387
-35.097222,200,32.987652
-41.807871,153,33.044789
-49.121429,160,33.09888
-47.882634,163,33.154654
-43.174969,159,33.209585
-44.052944,163,33.294638
-36.237622,160,33.36738
-40.63069,154,33.420366
-34.99098,200,33.48595
-44.568592,164,33.53968
-39.634745,159,33.614574
-44.15755,160,33.674444
-54.911077,161,33.734019
-39.147452,200,33.803208
-40.077051,164,33.862378
-35.455697,160,33.921329
-30.391248,200,34.002199
-40.367561,196,34.086439
-25.38529,200,34.160971
-35.387914,200,34.23694
-32.150132,200,34.31089
-44.125644,175,34.393472
-37.901773,200,34.468094
-37.993686,163,34.531182
-29.986842,200,34.604123
-34.076347,200,34.675314
-37.242015,200,34.748032
-33.169783,200,34.819847
-34.38182,200,34.889584
-37.308682,159,34.950133
-33.982644,200,35.031538
-50.821429,158,35.126549
-31.404309,200,35.265702
-45.957143,159,35.328852
-48.421429,161,35.387739
-37.498656,200,35.460355
-36.517854,200,35.545526
-49.271429,161,35.609873
-30.637653,200,35.690424
-40.878249,159,35.748719
-29.907979,200,35.823346
-58.030381,156,35.878504
-42.8498,200,35.948084
-44.863936,158,36.004756
-42.061079,165,36.06331
-56.535714,163,36.120814
-32.394302,200,36.192078
-46.343191,153,36.245703
-55.335714,160,36.302506
-32.857762,200,36.372697
-54.944196,162,36.429351
-42.01008,153,36.483497
-41.607683,155,36.534043
-34.178888,200,36.604076
-47.106767,193,36.673927
-48.193914,155,36.728582
-42.190308,163,36.786538
-46.150653,162,36.846057
-34.930649,156,36.902422
-48.174763,160,36.95883
-38.228449,200,37.039573
-44.722201,166,37.096777
-39.816183,158,37.153466
-43.877318,184,37.218244
-35.730892,196,37.292211
-42.465615,157,37.379826
-49.476009,158,37.43505
-39.442052,194,37.502871
-45.500512,155,37.557874
-41.557143,162,37.614111
-52.09395,162,37.671137
-43.112144,159,37.726845
-38.657143,157,37.782022
-56.114269,159,37.840739
-47.220178,155,37.908491
-51.93825,155,37.967255
-57.061794,161,38.028059
-36.180777,165,38.085757
-46.540078,200,38.155579
-45.421429,158,38.212276
-44.835067,161,38.266834
-49.421429,151,38.319527
-41.384094,154,38.372233
-42.707143,164,38.430503
-41.821429,157,38.486352
-40.157143,161,38.54483
-38.157143,155,38.600118
-41.557143,163,38.654935
-38.157143,163,38.711545
-35.057143,159,38.766684
-36.544604,159,38.83514
-49.707143,200,38.926516
-45.507143,168,38.99749
-47.380598,157,39.065094
-51.106725,172,39.130682
-43.357143,200,39.200248
-40.107143,153,39.258444
-39.633632,159,39.317581
-39.207143,163,39.379156
-35.857143,200,39.450529
-49.871429,163,39.504744
-29.492857,200,39.575156
-43.057143,188,39.639351
-36.407143,162,39.696706
-32.017124,200,39.766711
-32.740747,200,39.838747
-44.807143,157,39.894437
-47.957143,161,39.947792
-36.837039,200,40.018895
-32.792245,200,40.088777
-38.190867,168,40.156235
-37.136565,163,40.214768
-27.794056,200,40.288602
-45.657143,162,40.347564
-50.471429,158,40.402821
-47.324534,190,40.471395
-41.557143,190,40.541689
-35.271429,200,40.61298
-42.16612,200,40.680718
-27.507239,200,40.751514
-42.065691,158,40.807081
-42.321429,163,40.86246
-47.521429,165,40.922048
-41.282813,163,40.976812
-40.258863,171,41.037382
-36.231475,162,41.094832
-31.357143,195,41.164141
-16.907143,200,41.235585
-37.821429,185,41.302651
-41.589958,163,41.359162
-35.820416,162,41.415631
-31.471429,200,41.486045
-41.120329,172,41.546693
-28.321145,200,41.622972
-41.226503,173,41.683147
-36.912389,166,41.745793
-45.271429,181,41.808141
-29.911873,200,41.87917
-26.070287,200,41.949436
-36.788386,172,42.009453
-51.871429,168,42.068432
-35.693714,179,42.131488
-35.730468,158,42.187134
-41.114443,166,42.244495
-40.014005,162,42.301728
-43.521429,158,42.358075
-31.371429,184,42.423977
-41.730296,170,42.484472
-42.853917,159,42.538463
-40.353686,171,42.598504
-42.46067,163,42.653955
-34.757143,159,42.711234
-46.538794,167,42.768167
-37.389861,163,42.826603
-42.571429,155,42.879551
-37.561192,165,42.94172
-42.971429,156,42.996429
-35.521429,160,43.051674
-41.907143,184,43.116812
-46.135714,162,43.171573
-19.741593,200,43.242783
-41.369004,163,43.325946
-34.367472,165,43.390769
-36.621429,158,43.450948
-18.69926,200,43.519587
-47.835714,159,43.575564
-40.372045,162,43.634552
-42.671429,159,43.688285
-47.421429,157,43.744219
-40.206607,185,43.807435
-39.634461,172,43.867027
-37.671429,162,43.922421
-32.904865,157,44.005893
-35.807246,154,44.062482
-56.735714,159,44.119994
-42.285714,165,44.179296
-34.221429,155,44.234041
-52.450366,161,44.290293
-45.463365,162,44.347094
-40.000947,166,44.406183
-40.174593,161,44.462643
-39.971429,171,44.521688
-40.355953,162,44.580181
-43.985714,167,44.637532
-35.245749,159,44.692977
-41.984206,200,44.764384
-24.906096,200,44.836476
-48.964096,200,44.907887
-39.746416,160,44.963717
-46.667985,200,45.034396
-27.402833,169,45.095139
-41.188032,198,45.164676
-45.550654,161,45.220037
-67.531734,165,45.312639
-39.610097,158,45.373668
-42.797784,184,45.449841
-47.704964,200,45.524729
-32.001243,200,45.597089
-38.263723,200,45.667062
-34.431906,161,45.724765
-39.565041,200,45.795869
-38.35788,200,45.871544
-17.407143,200,45.943724
-50.409484,161,46.00124
-34.717104,200,46.072308
-37.070867,172,46.134824
-38.028494,200,46.206613
-45.359947,158,46.261705
-31.528138,200,46.33186
-30.367376,200,46.402998
-30.691107,200,46.474388
-24.156978,200,46.546727
-38.926327,200,46.617629
-33.821623,200,46.687968
-39.238073,157,46.744422
-31.994652,200,46.818221
-17.243506,200,46.888381
-25.206845,200,46.959255
-45.075739,161,47.016913
-28.848294,200,47.087556
-36.551361,200,47.159684
-27.233229,200,47.229126
-43.809255,162,47.287372
-40.000434,200,47.358652
-28.738798,200,47.429171
-21.152462,200,47.505322
-20.97719,200,47.574968
-19.373453,200,47.644549
-35.765137,200,47.716174
-48.160196,159,47.77303
-24.238594,200,47.842648
-34.967651,200,47.913875
-36.585344,168,47.973672
-37.804585,149,48.025669
-40.657263,159,48.080968
-47.582276,200,48.151688
-35.952,155,48.207847
-29.895277,200,48.27709
-30.369608,158,48.333709
-28.848211,200,48.404087
-37.356073,200,48.473638
-33.899962,200,48.544476
-31.842836,200,48.614711
-38.751525,164,48.671075
-14.942843,200,48.743106
-17.900951,200,48.816509
-27.407464,200,48.88563
-39.202057,200,48.956792
-32.280624,200,49.026516
-34.407143,200,49.102742
-30.901732,200,49.174299
-35.486717,200,49.244351
-33.177275,200,49.313367
-31.557143,200,49.387415
-38.162225,159,49.446042
-29.285082,200,49.518752
-27.646491,200,49.592759
-26.508688,200,49.663645
-33.115121,200,49.732639
-16.991269,200,49.80505
-19.299737,200,49.885136
-34.79306,200,49.956629
-19.016635,200,50.029347
-16.41609,200,50.101153
-31.863769,200,50.170444
-31.551618,200,50.244353
-22.039038,200,50.316956
-31.007143,200,50.385052
-16.676771,200,50.456304
-34.84771,200,50.527728
-21.467547,200,50.598869
-31.191873,200,50.66882
-28.527782,200,50.738302
-30.111563,200,50.808945
-24.283074,200,50.879546
-21.390612,200,50.951286
-18.613227,200,51.021928
-18.476021,200,51.092983
-11.65819,200,51.165568
-37.055506,155,51.220308
-37.50468,200,51.29306
-11.651263,200,51.363517
-35.565023,184,51.427729
-14.453169,200,51.49962
-46.723504,163,51.558271
-13.91363,200,51.629289
-20.004951,200,51.700789
-35.376366,200,51.773012
-29.183396,183,51.83803
-40.17458,200,51.909468
-23.780414,200,51.982338
-24.905651,200,52.052387
-15.646657,200,52.124222
-27.002122,200,52.196836
-13.991334,200,52.284371
-16.435235,200,52.354915
-25.211438,200,52.427564
-34.45977,168,52.487323
3.87713,200,52.558675
-9.92433,200,52.630817
-26.534892,200,52.702771
-16.84957,200,52.773668
-34.47101,200,52.845412
-34.224999,200,52.917046
-43.370898,165,52.975865
-27.640571,200,53.051083
-30.10678,200,53.123572
-21.478606,200,53.193668
-24.696738,200,53.266051
-15.437779,200,53.337587
-16.204133,200,53.408692
-16.074339,200,53.480879
-19.27871,200,53.552967
-15.845229,200,53.623934
-41.641308,168,53.684089
-49.363759,154,53.742
-16.707143,200,53.814247
-9.838205,200,53.886485
-11.218411,200,53.955639
-9.137315,200,54.026832
-14.355805,200,54.103022
-7.450908,200,54.173202
-15.307143,200,54.245258
-11.107345,200,54.317823
-15.127321,200,54.38825
-38.488593,156,54.446884
-7.009144,200,54.519621
-32.623694,200,54.590243
-7.45557,200,54.661996
-22.925502,200,54.753234
-12.307143,200,54.830957
-10.188541,200,54.904568
-5.75633,200,54.97587
-8.956277,200,55.047813
-11.434592,200,55.119005
-10.684724,200,55.192328
-12.521279,200,55.264324
-21.856114,200,55.335454
-13.27388,200,55.407641
-7.012891,200,55.480446
-10.25183,200,55.552885
-10.325197,200,55.62332
-8.781395,200,55.69357
-19.673672,200,55.764975
-21.313236,200,55.835468
-25.502044,200,55.910467
-26.060416,200,55.982437
-5.534779,200,56.053648
-26.657143,186,56.1211
-12.507143,200,56.19639
-31.021429,200,56.267881
-37.932581,160,56.324617
-38.771429,161,56.383
-13.170592,200,56.454266
-10.407842,200,56.527295
-10.307143,200,56.600437
-5.236777,200,56.67206
-10.477445,200,56.744224
-13.89832,200,56.842655
-6.721856,200,56.91556
-11.485949,200,56.991508
-2.00367,200,57.064744
8.768629,200,57.136909
-33.246136,180,57.207295
-7.256267,200,57.285624
-35.672487,187,57.355454
-5.669613,200,57.427751
-3.618318,200,57.500544
-6.7135,200,57.572424
-8.67397,200,57.649594
6.666342,200,57.721134
-15.062567,200,57.793817
-5.215566,200,57.864904
-4.169479,200,57.938394
-13.161327,200,58.011196
-5.316139,200,58.149583
-47.033511,184,58.259237
-18.618823,200,58.347394
-6.667937,200,58.419962
-26.001569,188,58.487797
-10.614813,200,58.559456
-23.727461,200,58.636049
-2.885023,200,58.71011
-4.138794,200,58.785102
-8.396868,200,58.859353
-14.682065,200,58.933794
-13.387375,200,59.007736
-10.332164,200,59.087456
-23.191775,200,59.167707
-20.014066,200,59.250883
-22.23798,200,59.34331
0.314237,200,59.432332
-5.335816,200,59.550375
-7.154531,200,59.70639
-7.042669,200,59.817982
-8.740045,200,59.930594
-6.193345,200,60.030224
-13.50476,200,60.119068
-4.524162,200,60.205192
-13.401168,200,60.298999
3.524182,200,60.371972
-12.731759,200,60.445466
-9.045466,200,60.517793
-20.104059,200,60.589661
-8.098023,200,60.66151
-6.779118,200,60.736252
-2.050489,200,60.809669
-9.930779,200,60.882123
-2.913834,200,60.954939
-28.330203,181,61.022158
-20.736948,200,61.094179
-11.309171,200,61.174451
-7.053896,200,61.25081
-3.764268,200,61.327028
-8.945031,200,61.414843
-18.181885,200,61.532529
-12.011719,200,61.618048
-4.861071,200,61.705774
-7.236642,200,61.783096
-4.69362,200,61.855203
-10.267739,200,61.927455
13.178938,200,62.000873
-23.592459,200,62.073942
-7.765046,200,62.143842
-9.284327,200,62.215953
-7.52187,200,62.290675
-21.661952,200,62.362647
-3.017418,200,62.435508
8.654542,200,62.507385
-2.07802,200,62.580458
-12.357922,200,62.653245
6.445222,200,62.72516
-8.444151,200,62.797486
9.485662,200,62.86936
-7.555605,200,62.942111
12.033398,200,63.016621
-2.427033,200,63.090069
-0.58339,200,63.163315
11.503013,200,63.234405
-0.451232,200,63.309676
6.127849,200,63.382778
-11.838815,200,63.454041
10.9675,200,63.525656
-4.132494,200,63.5996
-26.207593,200,63.67225
-3.117605,200,63.745508
1.728169,200,63.81996
-8.922721,200,63.89363
7.941356,200,63.965684
-1.658137,200,64.038444
-2.534442,200,64.117461
-0.404045,200,64.190165
-1.60505,200,64.263229
0.369322,200,64.336366
11.704468,200,64.409117
15.312254,200,64.482633
-5.324184,200,64.555781
-14.23281,200,64.629028
-3.252212,200,64.700933
3.778316,200,64.773544
11.331442,200,64.847303
1.232348,200,64.919682
7.549145,200,65.001582
-5.058525,200,65.074179
8.806346,200,65.145499
-4.282198,200,65.219928
-3.284337,200,65.292238
1.926726,200,65.36513
6.715909,200,65.438258
9.944912,200,65.511996
10.594799,200,65.585126
6.977193,200,65.658769
13.215995,200,65.731051
-4.803516,200,65.839142
0.972277,200,65.911616
1.749301,200,65.985984
5.345212,200,66.059004
2.380735,200,66.133163
12.395521,200,66.204845
0.840468,200,66.279278
13.224558,200,66.352
10.101866,200,66.423189
-2.636374,200,66.49632
0.123615,200,66.568822
-1.985811,200,66.642431
-9.444521,200,66.716312
2.050256,200,66.791451
3.765684,200,66.864817
-0.185474,200,66.936811
10.50188,200,67.00987
13.418527,200,67.082928
14.961064,200,67.154698
7.676149,200,67.227055
-3.277428,200,67.298923
10.301122,200,67.372938
-38.581727,159,67.430867
-9.22511,200,67.504694
-10.681726,200,67.576591
-1.081992,200,67.649128
9.955192,200,67.722342
1.658344,200,67.795747
-10.782101,200,67.86695
-1.687141,200,67.94114
2.762056,200,68.013509
-9.256498,200,68.085506
-16.155574,200,68.160401
-4.357143,200,68.234804
9.436931,200,68.307412
-7.047719,200,68.37956
6.795995,200,68.453984
-5.885102,200,68.525954
-47.831646,157,68.58379
7.175683,200,68.657806
3.507656,200,68.728409
-10.47319,200,68.80163
-37.568539,167,68.863768
7.526418,200,68.936278
-29.620577,200,69.009486
-0.845613,200,69.085469
4.66137,200,69.160392
-34.859426,162,69.220945
-26.860943,200,69.295692
-32.26622,166,69.35516
-9.500421,200,69.429336
11.819055,200,69.503037
14.346205,200,69.57673
-33.823744,161,69.636889
0.299987,200,69.711089
-33.422655,166,69.770576
3.46249,200,69.843453
11.811488,200,69.916711
-12.750627,200,69.988605
3.568786,200,70.061523
7.712145,200,70.135667
11.952049,200,70.207933
13.215534,200,70.282757
10.385925,200,70.357037
12.379845,200,70.430422
9.884537,200,70.503582
14.0601,200,70.57765
-5.836686,200,70.652363
0.842857,200,70.72457
